-20;350;9;
-20;351;10;
-20;351;10;
-19;351;11;
-19;351;11;
-19;351;11;
-18;351;11;
-17;351;9;
-17;351;9;
-17;350;9;
-17;350;10;
-17;350;10;
-17;350;12;
-17;350;12;
-16;350;11;
-16;350;11;
-15;350;11;
-15;351;11;
-15;351;10;
-16;350;11;
-16;350;11;
-15;350;11;
-15;350;11;
-15;350;11;
-15;350;10;
-15;349;9;
-15;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;350;10;
-14;350;10;
-14;350;11;
-14;351;11;
-14;351;11;
-14;351;11;
-14;351;12;
-14;351;12;
-14;351;9;
-14;350;8;
-14;350;8;
-14;350;8;
-14;350;9;
-15;350;9;
-15;349;9;
-15;349;8;
-15;349;8;
-15;350;8;
-15;350;9;
-15;351;9;
-15;351;8;
-14;351;8;
-14;351;9;
-14;351;9;
-13;351;9;
-13;350;10;
-13;349;10;
-13;349;11;
-13;349;11;
-14;350;11;
-14;350;11;
-20;350;9;
-20;351;10;
-20;351;10;
-19;351;11;
-19;351;11;
-19;351;11;
-18;351;11;
-17;351;9;
-17;351;9;
-17;350;9;
-17;350;10;
-17;350;10;
-17;350;12;
-17;350;12;
-16;350;11;
-16;350;11;
-15;350;11;
-15;351;11;
-15;351;10;
-16;350;11;
-16;350;11;
-15;350;11;
-15;350;11;
-15;350;11;
-15;350;10;
-15;349;9;
-15;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;350;10;
-14;350;10;
-14;350;11;
-14;351;11;
-14;351;11;
-14;351;11;
-14;351;12;
-14;351;12;
-14;351;9;
-14;350;8;
-14;350;8;
-14;350;8;
-14;350;9;
-15;350;9;
-15;349;9;
-15;349;8;
-15;349;8;
-15;350;8;
-15;350;9;
-15;351;9;
-15;351;8;
-14;351;8;
-14;351;9;
-14;351;9;
-13;351;9;
-13;350;10;
-13;349;10;
-13;349;11;
-13;349;11;
-14;350;11;
-14;350;11;
-20;350;9;
-20;351;10;
-20;351;10;
-19;351;11;
-19;351;11;
-19;351;11;
-18;351;11;
-17;351;9;
-17;351;9;
-17;350;9;
-17;350;10;
-17;350;10;
-17;350;12;
-17;350;12;
-16;350;11;
-16;350;11;
-15;350;11;
-15;351;11;
-15;351;10;
-16;350;11;
-16;350;11;
-15;350;11;
-15;350;11;
-15;350;11;
-15;350;10;
-15;349;9;
-15;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;349;9;
-14;350;10;
-14;350;10;
-14;350;11;
-14;351;11;
-14;351;11;
-14;351;11;
-14;351;12;
-14;351;12;
-14;351;9;
-14;350;8;
-14;350;8;
-14;350;8;
-14;350;9;
-15;350;9;
-15;349;9;
-15;349;8;
-15;349;8;
-15;350;8;
-15;350;9;
-15;351;9;
-15;351;8;
-14;351;8;
-14;351;9;
-14;351;9;
-13;351;9;
