label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
0,25.25,331.11,7.7994,-9.5586,37.789,591.67,106.53,96.001,17.337,166.05,-77.076,-204.08,4.6198,103.92,54.377,85.617,34.533
0,25.449,343.73,12.055,-19.778,37.875,588.49,111.98,81.397,18.394,204.03,-107.34,-217.56,4.9578,103.87,53.682,85.815,34.606
0,24.382,329.13,12.046,-35.41,30.622,524.48,137.1,64.631,14.915,103.25,-121.45,-175.57,4.1489,86.926,56.616,82.501,28.031
1,20.467,350.94,29.041,-92.019,41.294,740.85,261.38,100.3,0,-126.79,-202.14,-294.63,13.558,244.23,119.47,97.446,37.074
1,19.869,353.53,2.0275,-101.55,43.86,803.13,376.8,252.19,0,-256.73,-173.82,-369.58,17.624,347.57,133.21,169.82,41.256
1,21.8,359.46,24.209,-76.769,46.524,1006.1,341.56,322.25,0,-348.15,-208.03,-397.26,17.758,355.36,116.6,185.94,42.189
1,17.996,305.57,3.2839,-88.54,47.388,1029.1,260.79,318.1,0,-219.48,-182.96,-350.36,17.918,377.65,99.078,173.25,40.724
1,15.287,254.86,-11.827,-84.376,46.778,1137,256.16,362.65,0,-184.41,-126.3,-367.98,16.088,334.07,89.889,185.86,42.506
1,20.22,334.89,-9.9071,-4.9943,47.828,1179.6,213.76,339.67,0,-139.01,-139.01,-270.41,17.972,379.18,83.417,174.54,42.93
1,22.005,376.45,3.9845,-13.803,52.552,1217.7,214.59,359.29,0,-261.25,-159.5,-278.23,19.426,425.61,79.015,183,46.366
1,22.475,411.22,9.2628,-18.511,52.172,1284.8,143.27,325.82,0,-142.7,-167.44,-257.06,19.95,416.59,71.229,173.86,46.918
1,20.285,358.58,4.2115,-19.949,50.234,1240.7,179.91,226.1,0,-92.305,-113.32,-216.31,19.375,406.64,71.477,129.47,45.149
1,16.479,232.52,35.018,-15.682,50.357,1187.4,212.6,260.66,0,-83.983,-69.807,-226.83,18.436,359.78,71.446,118.72,46.267
1,25.675,451.83,19.889,-41.628,46.555,1241.4,124.8,213.68,0,-160.3,-118.39,-424.66,16.34,401.55,57.767,149.88,40.802
1,20.21,287.05,19.273,-51.431,40.26,957.66,93.98,44.171,0,-75.769,-16.376,-260.47,10.679,261.62,28.698,77.822,36.576
2,19.711,406.3,3.6196,-111.15,46.521,1422.7,100.37,86.475,0,-318.25,-78.767,-366.31,19.473,544.17,45.139,120.07,45.403
2,16.855,361.34,-8.9331,-147.34,43.306,1361.4,82.591,15.459,0,-471.88,-136.38,-489.42,18.012,556.85,46.215,129.9,41.78
2,19.96,412.18,-4.7082,-94.749,43.559,1352.8,78.613,57.848,0,-153.1,-68.543,-377.24,17.049,482.25,35.179,102.05,41.192
2,19.408,299.59,32.038,-18.554,52.657,1422.1,263.94,417.31,0,-410.69,-94.759,-261.94,21.19,516.12,95.718,148.75,49.032
2,14.411,252.56,-10.656,-61.684,45.36,1494.3,88.981,143.62,0,-130.53,-172.23,-397.52,16.376,474.28,54.099,127.07,43.677
2,14.005,255.49,-15.581,-104.28,42.43,1476.1,90.042,82.871,0,-378.97,-141.63,-468.19,14.921,495.15,65.829,148.96,38.225
2,14.836,255.08,-2.2304,-78.637,45.79,1276.4,48.963,86.783,0,-444.41,-58.999,-305.93,17.49,466.24,27.168,108.78,38.302
2,14.239,202.64,5.551,-47.657,46.286,1136.3,84.883,176.77,0,-443.91,-64.035,-311.54,16.704,415.08,34.452,119.28,44.055
2,14.837,277.27,-5.1192,-80.932,43.957,1383.5,69.452,135.02,0,-354.19,-92.26,-390.21,18.203,508.81,32.901,126.15,43.549
2,18.496,337.33,9.9104,-86.658,46.571,1536,107.54,162.87,0,-383.47,-81.44,-497.54,18.43,548.29,36.184,165.65,44.325
