label;meanSVMAcc;meanXAcc;meanYAcc;meanZAcc;maxSVMAcc;maxXAcc;maxYAcc;maxZAcc;minSVMAcc;minXAcc;minYAcc;minZAcc;stdSVMAcc;stdXAcc;stdYAcc;stdZAcc;meanPeak
1;375.6;282.62;-9.6105;-54.593;932.17;1080.1;178.32;112.39;67.705;-233.77;-109.42;-222.49;272.1;384.77;69.4;81.3;922
1;449.58;425.8;53.385;-71.996;905.52;1026.8;233.89;106.1;92.058;-15.493;-177.99;-236.71;238;292.63;98.16;77.393;826.87
1;407.05;392.31;9.9788;14.095;831.85;822.36;166.78;289.71;77.194;42.812;-87.446;-134.13;244.57;267.86;68.185;110.19;781.05
1;400.68;345.3;20.302;-119.34;792.32;963.65;168.93;66.051;64.372;-87.943;-189.55;-337.4;223.49;299.61;87.713;104.95;749.18
1;388.97;329.73;48.261;-73.164;864.1;1002.5;220.72;132.38;116.33;-175.19;-114.74;-205.59;242.25;349.74;79.814;76.205;852.97
1;404.99;377.45;42.533;-93.637;861.6;888.02;169.63;71.589;167.08;-15.621;-112.03;-183.85;201.89;254.06;60.596;60.967;861.6
1;373.75;318.8;5.8641;-127.1;824.21;873.23;116.41;-15.687;57.48;-111.17;-163.82;-248.96;238.23;307.08;66.184;61.709;802.23
1;403.28;345.65;-10.962;-45.848;926.15;1046.7;129.04;137.33;68.433;-161.25;-136.11;-199.82;263.92;367.3;68.035;80.647;900.31
1;378.5;379.06;-19.392;-25.767;638.52;721.17;150.79;86.037;134.54;93.937;-158.03;-102.35;134.23;173.74;56.823;55.143;611.85
1;387.34;362.53;2.0675;-22.592;987.11;1037;101.73;190.46;63.66;-66.058;-167.47;-197.14;280.48;320.59;67.211;100.32;987.11
1;435.43;374.45;-10.82;-124.58;910.38;1036.1;146.89;32.82;108.66;-117.76;-169.75;-340.27;248.86;334.34;79.622;104.46;861.47
1;425.05;360.73;51.731;-88.359;896.28;960.57;338.39;113.05;81.137;-149.58;-80.67;-257.32;255.08;346.25;106.62;92.15;835.88
0;330;331.08;19.989;28.782;469.52;477.99;64.175;95.965;112.1;153.29;-7.4173;-66.587;81.999;76.721;17.675;37.199;469.52
0;360.64;363.9;22.8;-5.2331;435.92;455.55;67.647;87.939;162.76;189.84;-11.292;-69.292;53.907;49.4;21.483;40.821;414.67
0;347.26;347.93;36.109;1.7383;434.75;464.72;80.016;53.743;84.764;112.28;-38.076;-43.738;70.451;66.741;35.929;24.51;406.3
0;339.86;342.03;13.575;10.254;487.15;495.24;41.446;71.842;128.53;149.79;-12.286;-115.88;77.35;73.23;16.008;44.049;487.15
0;359.64;363.38;5.254;3.5422;466.52;484.74;55.607;78.586;131.01;190.4;-38.31;-113.21;74.851;73.62;23.766;48.866;463.57
0;334.08;338;7.9105;14.243;451.71;461.58;48.576;58.999;116.06;162.83;-54.045;-57.098;68.282;62.162;27.099;29.249;451.71
0;343.09;343.67;29.15;33.433;468.59;484.07;66.045;98.867;122.53;165.73;-0.99415;-67.375;67.091;62.833;18.706;37.277;468.59
0;363.31;366.09;17.556;18.193;477.29;480.11;60.103;98.257;147.07;182.74;-30.101;-103.85;73.708;73.142;21.055;46.639;469.01
0;338.35;340.2;24.058;10.828;469.36;472.98;65.908;77.942;90.823;123.91;-37.974;-67.426;76.378;74.73;25.312;36.027;427.24
0;346.42;348.4;30.257;13.487;488.85;501.89;66.036;78.775;138.49;163.71;3.3701;-93.525;71.142;67.506;16.675;39.246;488.85
1;425.58;337.53;4.3862;-110.5;692;740.85;261.38;145.63;182.68;-236.45;-202.14;-369.27;171.19;276.15;116.95;122.59;673.64
1;470.23;335.03;34.74;-102.01;910.1;1006.1;382.19;252.19;147.78;-348.16;-173.82;-332.41;215.1;356.27;142.39;153.85;829.26
1;414.95;289.24;-7.3418;-57.181;912.88;1029.1;260.79;319.02;83.673;-219.48;-178.54;-397.26;240.92;344.11;96.529;180.76;823.47
1;488.2;396.15;5.0188;-51.067;979.2;1137;256.16;362.65;148.72;-184.41;-126.38;-367.98;265.03;387.27;91.343;200.12;916.45
1;418;326.95;-3.1178;-37.982;1018.7;1179.6;213.76;339.67;89.036;-139.02;-139.01;-294.69;286.49;380.01;77.594;174.98;998.58
1;418.26;294.73;-2.0922;-22.918;1029.5;1217.7;214.56;359.29;67.696;-248.73;-159.5;-251.57;294.48;412.43;77.558;166.01;987.18
1;475.6;428.09;10.195;-18.654;1068;1290.8;179.91;288.51;76.56;-113.29;-167.44;-216.31;317.79;430.31;74.788;139.82;973.12
1;402.92;342.06;17.564;-5.2832;978.02;1187.4;212.6;260.66;81.485;-83.966;-156.68;-226.83;292.63;384.19;80.407;129.13;953.04
1;320.02;262.29;28.198;-47.72;1054;1241.4;124.89;54.445;78.138;-160.3;-51.386;-424.66;264.31;331.3;37.618;114.84;1054
1;401.03;405.62;-15.266;7.5452;830.71;915.44;94.409;217.15;130.59;98.232;-115.51;-224.55;221.42;244.53;47.78;93.84;793.18
1;426.9;379;63.281;-69.633;841.46;907.73;209.61;37.252;64.437;-141.84;-135.29;-167.39;222.61;295.97;95.588;50.341;770.12
1;415.67;363.2;-21.303;-107.87;841.36;931.45;116.44;23.777;54.103;-128.79;-112.46;-359.95;248.37;336.6;60.602;90.511;792.61
1;395.93;330.66;-10.14;-21.355;906.67;1026.1;158.13;193.54;110.48;-178.11;-172.2;-163.5;246.37;340.59;77.393;86.999;855.68
2;421.8;312.13;4.54;-88.823;1288.3;1422.7;100.37;86.468;17.601;-318.25;-78.767;-366.31;425.65;512.64;40.106;114.26;1288.3
2;428.03;295.74;-4.0527;-119.57;1257.4;1361.4;111.03;80.344;47.775;-466.64;-136.38;-489.42;411.25;508.83;51.351;129.47;1257.4
2;509.07;419.45;14.681;-107.61;1167.7;1386.9;264.34;98.401;54.23;-401.35;-91.532;-373.91;385.52;527.88;76.903;114.25;1150.5
2;482.7;420.8;-7.2702;-46.431;1351.8;1494.9;197.18;410.72;46.394;-130.44;-172.25;-397.41;439.81;522.8;70.836;160.07;1351.8
2;416.69;249.11;-1.5446;-100.94;1443.5;1571;98.419;82.871;53.231;-444.59;-140.2;-446.15;425.14;544.89;53.2;134.25;1443.5
2;396.43;265.7;0.1836;-70.651;1367.9;1550.1;84.615;141.4;11.292;-443.91;-64.035;-368.37;424.62;529.41;33.255;119.43;1367.9
2;379.98;273.05;-6.279;-69.042;1324.8;1498.7;69.452;135.01;18.585;-354.19;-109.49;-395.42;412.08;502.71;37.308;116.42;1324.8
2;523.2;426.37;8.0699;-113.66;1343.7;1536.1;107.54;162.87;50.617;-383.47;-81.44;-626.51;446.47;571.14;37.505;191.86;1335
2;348.9;301.82;10.766;-9.6682;878.71;903.38;86.481;62.794;20.392;-190.7;-18.601;-187.89;274.08;339.49;21.502;56.285;878.71
2;441.74;406.09;10.737;-42.767;1446.9;1566.4;38.908;64.531;8.8538;-206.65;-12.84;-269.89;459.68;550.34;13.904;74.881;1276.4
2;436.6;365.56;15.079;-56.41;1571.5;1714.4;40.422;59.636;22.286;-236.83;-12.118;-185.39;465.67;577.09;13.995;69.628;1571.5
2;341.51;281.88;10.016;-31.838;1540.9;1675.3;70.546;51.432;10.461;-260.4;-27.199;-193.87;466.48;529.58;25.725;71.749;1540.9
2;543.61;507.25;28.601;-48.238;1571.4;1711.7;110.43;42.443;19.471;-229.36;-21.784;-137.52;544.12;640.95;34.447;59.86;1546.7
2;367.59;304.45;15.875;-51.631;1490.3;1636.6;44.295;49.114;16.196;-214.22;-10.779;-185.24;432.29;517.18;15.895;69.564;1490.3
2;326.85;281.65;0.6553;-28.774;1543.5;1715;33.846;46.21;22.508;-214.64;-23.407;-152.77;453.88;513.94;12.535;57.004;1543.5
2;523.04;483.81;13.403;-66.135;1530.2;1706.4;110.46;31.313;27.111;-187.71;-44.884;-242.98;527.76;623.62;36.654;72.729;1512.7
0;339.9;339.58;9.7356;-5.5354;419.59;423;121.45;44.283;114.25;160.86;-76.986;-66.608;55.414;46.504;61.45;30.8;386.39
0;356.79;359.7;-7.5048;20.495;491.85;501.88;15.542;77.348;163.16;196.93;-35.281;-110.13;73.882;72.677;15.017;48.656;464.07
0;343.62;346.48;-10.842;-3.4629;505.46;520.14;34.563;51.422;90.459;119.95;-62.872;-99.434;84.457;83.511;23.025;40.243;505.46
0;336.11;339.12;-5.0379;21.633;467.19;476.07;37.742;67.202;134.13;160.62;-49.691;-72.644;76.225;73.668;21.7;34.632;467.19
0;358.85;362.39;9.1545;9.685;461.61;467.24;42.004;107.21;159.06;237.76;-75.988;-108.98;65.344;64.882;28.125;52.734;454.03
0;328.13;331.56;2.8489;10.564;497.75;505.56;33.778;71.347;106.43;149.37;-25.182;-97.164;87.841;86.064;14.543;38.921;497.75
0;360.47;363.57;0.38116;32.615;472.81;480.64;37.146;94.957;162.6;190.36;-51.706;-66.991;73.902;75.345;23.4;37.784;468.37
0;344.82;346.96;22.568;0.85677;441.74;451.09;51.836;59.886;112.51;159.7;-31.329;-108.17;67.093;62.57;20.295;46.05;417.25
0;342.03;345.41;18.957;3.2846;422.86;436.51;77.986;47.811;127.72;173.72;-30.69;-26.106;50.624;41.565;32.342;21.599;389.04
0;361.85;364.28;-2.4612;13.349;483.33;485.84;57.289;86.694;119.66;148.69;-35.563;-131.36;70.529;69.028;26.002;47.421;461.66
0;327.91;331.51;5.014;9.3541;471.32;482.86;26.876;77.639;91.345;135.48;-45.653;-77.087;84.001;82.049;19.203;33.742;471.32
0;363.01;365.75;16.532;14.41;479.06;486.41;59.349;87.191;164.89;198.85;-16.043;-133.82;77.361;76.111;19.779;50.464;470.1
0;340.35;342.54;9.5295;6.3004;487.14;489.59;55.166;78.077;86.534;116.58;-46.572;-101.8;88.297;87.305;24.602;41.775;448.56
0;343.83;347.25;1.2546;22.544;460.05;466.49;35.008;81.729;134.48;159.01;-47.728;-73.435;77.143;78.166;22.62;34.816;436.03
0;325.73;316.09;-27.912;-18.903;565.64;559.53;49.298;64.053;118.17;129.94;-134.91;-273.04;111.59;104.97;47.306;92.335;565.64
0;364.73;346.02;3.1163;-60.753;570.23;565.66;132.03;99.835;49.725;15.495;-116.92;-279.84;139.3;142.21;71.099;106.89;555.98
0;358.01;340.92;21.342;-35.471;564.82;577.04;133.32;85.484;79.879;62.251;-103.03;-276.79;136.14;142.26;63.812;106.99;559.57
0;307.76;297.2;12.698;-33.965;578.12;589.2;138.47;45.237;127.95;90.071;-90.112;-236.06;128.94;132.69;63.537;81.86;578.12
0;371.71;358.06;6.3987;-46.627;564.98;561.02;105.62;108.16;95.391;101.57;-99.493;-281.25;129.6;128.45;54.288;107.2;553.17
0;307.67;299.37;21.344;-1.7932;557.24;586.67;129.06;61.001;75.844;78.22;-68.883;-176.79;119.91;121.89;52.366;71.428;557.24
0;381.1;370;1.9239;-17.13;541.82;563.94;90.141;99.504;155.68;107.01;-102.01;-245.58;118.1;124.97;50.511;108.09;530.62
0;310.03;302.4;8.5009;-20.059;530.11;557.59;110.55;74.777;118.76;123.24;-105.37;-200.91;111.36;114.03;57.587;75.937;530.11
0;367.52;358.31;3.9206;-29.092;524.36;535.94;73.086;94.963;114.28;141.05;-107.2;-240.91;113.12;111.42;46.417;96.402;523.3
0;321.84;313.84;2.74;-3.8288;540.74;559.66;98.327;99.841;99.857;107.09;-90.551;-257.85;116.81;118.16;52.023;86.443;540.74
2;311.95;253.55;9.8264;-48.752;1495.2;1662.6;51.387;44.217;5.2999;-200.92;-11.286;-278.05;440.47;496.43;16.191;97.358;1495.2
2;570.97;532.12;13.886;-67.231;1562.1;1723.4;72.611;49.901;23.183;-209.35;-22.791;-240.23;538.77;628.01;26.976;74.273;1542.3
2;305.84;255.75;17.421;-31.555;995.87;1087.2;102.45;54.818;28.1;-260.88;-8.0337;-210.71;282.07;340.6;25.899;58.514;995.87
