label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
1,340.85,-67.349,283.89,-34.671,804.45,53.211,865.45,89.996,25.195,-246.27,-164.86,-142.74,245.94,86.737,303.33,59.241,744.17
1,404.88,-95.17,364.54,-22.024,733.1,34.194,794.44,148.66,86.905,-283.96,-54.026,-169.81,218.06,89.029,279.88,82.858,721.51
1,469.97,74.135,346.38,-170.75,1013.2,367.46,769.23,342.01,157.39,-266.9,70.122,-708.6,239.41,142.31,205.38,283.62,1013.2
1,344.03,-44.731,303.45,-32.583,784.78,154.13,837.11,116.26,65.439,-237.11,-54.842,-206.91,224.57,91.9,261.7,98.355,733.42
1,408.49,-61.933,378.07,-40.031,752.46,63.827,847.82,106.57,71.178,-253.05,-85.589,-170.18,230.92,87.456,293.08,74.006,743.49
1,356.23,-26.52,309.95,-41.142,865.88,109.64,946.99,118.64,52.328,-185.78,-119.88,-190.37,251.93,83.196,310.69,80.512,800.19
1,386.59,-24.935,343.8,-51.952,844.49,139.78,853.88,124.47,26.185,-163.13,-17.902,-350.01,257.63,84.987,282.82,140.86,799.72
1,491.12,-13.185,444.36,33.143,1124.9,213.54,1280.6,296.25,35.025,-163.92,-35.776,-202.17,298.39,93.59,360.21,116.43,1124.9
1,368.49,9.6003,331.68,-65.112,801.85,161.39,847.61,54.51,46.224,-151.97,-60.718,-199.69,238.65,83.955,278.02,73.831,725.06
1,349.67,-0.76439,308.83,-36.223,708.95,154.55,745.47,121.86,60.779,-218.42,-82.927,-172.18,198.15,100.07,238.79,77.687,636.84
1,388.87,-3.9233,374.35,-45.53,765.62,176.52,820.82,142.01,63.984,-154.63,-48.679,-215.75,203.49,73.096,251.25,84.895,668.32
1,372.25,13.523,345.45,-55.755,741.62,146.14,784.77,119.14,59.73,-194.68,-55.157,-218.35,214.79,89.901,254.73,89.348,714.14
1,328.93,-23.829,296.08,-47.067,616.04,95.436,639.2,134.41,38.377,-195.64,-83.058,-183.42,180.8,72.244,220.11,79.815,609.3
1,405.76,41.883,322.05,-119.99,809.15,274.86,667.85,179.34,138.99,-201.75,94.294,-640.86,203.28,117.91,142.06,264.19,809.15
1,371.71,-11.894,356.37,-56.405,644.96,96.283,665.55,120.89,56.314,-137.44,2.946,-191.15,178.9,66.239,206.8,99.533,612.36
1,355.81,-34.068,336.17,-49.841,716.23,60.659,761.22,134.19,67.576,-215.66,8.3731,-157.03,189.51,67.61,221.24,68.205,665.14
1,347.21,-44.242,309.95,-27.631,721.43,94.23,764.09,158.85,60.271,-211.37,-55.851,-188.59,220.2,73.053,259.02,90.996,712.38
