label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
2,344.23,291.47,12.028,-28.826,1056,1117.9,57.114,66.8,18.186,-247.24,-38.793,-161.81,318.78,375.86,24.689,62.228,1056
2,575.52,527.02,29.381,-90.868,1589.1,1764.9,114.73,42.495,32.565,-226.2,-17.863,-273.8,548.27,641.89,32.713,100.05,1576.9
2,321.85,241.78,15.519,-38.305,1505.4,1688.9,99.772,44.938,18.179,-227.73,-14.111,-167.65,435.58,512.01,24.685,63.289,1505.4
2,419.02,391.84,1.0984,-32.15,1448.8,1582.4,38.135,28.712,13.979,-190.83,-39.886,-165.81,452.34,534.49,18.148,53.652,1448.8
2,407.69,344.85,4.4834,-74.969,1452.8,1589.9,42.081,35.477,28.265,-204.8,-35.345,-253.43,432.28,526.14,19.326,87.28,1452.8
2,317.99,274.66,12.134,-27.24,1489.2,1653,97.025,44.774,26.319,-198.95,-22.934,-150.77,445.04,498.7,26.839,58.844,1489.2
2,569.98,533.15,20.76,-65.176,1484.7,1649.5,67.662,30.828,31.979,-209.9,-13.234,-175.48,509.97,594.49,21.579,61.879,1466.1
2,313.22,272.26,10.04,2.5754,1036.2,1120.8,55.158,59.635,30.622,-216.45,-9.8097,-101.3,288.83,352.23,14.977,35.475,1036.2
2,523.19,482.97,32.356,-47.755,1588.4,1763,106.59,78.698,26.397,-245.5,-43.933,-137.9,463.98,549.64,34.284,63.9,1588.4
2,326.53,246.32,23.178,-41.209,1553.8,1728.1,149.23,48.764,21.422,-220.38,-11.447,-201.16,448.34,524.4,39.888,70.948,1553.8
2,405.02,374.57,10.55,-45.888,1490.3,1636.6,44.295,46.247,12.282,-183.55,-23.388,-185.24,452.74,532.25,17.48,68.121,1490.3
2,419.16,359.45,8.8765,-48.363,1510.5,1685.5,69.857,35.705,22.725,-214.64,-41.147,-147.81,448.61,558.93,24.401,56.018,1510.5
2,309.73,267.66,8.1599,-35.922,1530.2,1706.4,110.46,38.733,27.113,-189.44,-44.837,-242.98,448.55,502.28,30.231,72.884,1530.2
2,547.71,503.95,13.688,-81.274,1522.5,1684.5,72.611,44.207,35.332,-200.92,-22.804,-277.5,524.53,614.56,23.507,90.668,1508
2,345.33,271.75,11.32,-38.157,1562.6,1723.4,64.317,54.848,12.819,-260.6,-13.32,-240.23,463.2,535.51,21.249,76.981,1562.6
0,352.33,350.25,-22.069,60.885,446.88,454.86,8.791,87.116,109.84,149,-75.092,-17.341,60.581,52.168,20.864,32.935,413.21
0,337.51,338.27,-34.71,31.638,458.66,462.65,11.774,96.645,107.38,150.14,-57.886,-63.466,67.771,60.433,17.898,35.307,458.66
0,346.72,347.58,-37.885,37.059,449.33,450.03,7.1754,89.532,158.19,192.54,-87.19,-43.062,58.024,54.661,22.101,29.233,423.71
